报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
无形资产(万元),3979,3979,3914,3899,3866,3879,3910,3921,4058,4090,4113,4140,4141,4173,4239,4404,4546,2221,393,
开发支出(万元),28,28,17,17,,,,,,,,,,,,,,,,
商誉(万元),330,330,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),4342,4295,4121,3790,3314,3489,3637,3745,947,1015,898,744,837,772,1076,1765,2392,2404,1144,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),478,442,416,440,513,399,428,597,322,410,428,480,402,396,419,445,485,371,52,
其他非流动资产(万元),,,,,,,,,,11,582,584,388,322,185,1138,92,46,1417,
非流动资产合计(万元),40072,40059,39306,39001,83273,83156,83578,38770,83605,84362,83986,32547,30991,30189,30325,29191,15678,11484,7046,
资产总计(万元),112153,108374,113237,113186,113651,109153,111579,108912,108107,104938,106980,104143,65058,61641,51654,47596,36044,29381,26072,
短期借款(万元),,,,,,,,,,,,,10000,10000,,,,2000,2000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,
应付账款(万元),2692,1809,,2253,,1765,2079,1982,2164,1617,1612,1961,2490,1444,2068,2142,2409,829,1276,
预收账款(万元),314,270,266,347,241,260,151,175,119,45,65,23,35,36,32,39,73,62,20,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),101,97,109,115,240,95,84,142,428,122,292,146,269,133,97,88,136,465,433,
应交税费(万元),1096,656,1023,415,1442,535,642,852,1041,609,773,630,1442,791,476,719,865,1184,1312,
应付利息(万元),,,,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,205,1246,1085,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,498,,409,663,626,514,525,564,1455,1718,1793,1159,2237,4087,6744,2064,1010,337,
预提费用(万元),,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,35,
流动负债合计(万元),4782,3331,3647,3537,5282,3280,3469,3676,4315,3848,4460,4553,15397,14640,6761,9938,6792,6635,5413,
长期借款(万元),,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,73,110,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),1126,1160,1195,1229,1266,1300,1335,1369,1400,1434,1560,1767,1738,1782,1797,1399,141,,,
递延所得税负债(万元),3,4,4,4,3,4,3,6,5,5,5,6,5,,2,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,614,,161,,
非流动负债合计(万元),1129,1164,1198,1233,1273,1311,1349,1389,1423,1461,1590,1803,1774,1818,1842,2071,215,234,110,
负债合计(万元),5911,4495,4846,4770,6555,4592,4818,5065,5738,5309,6050,6356,17171,16459,8603,12009,7007,6869,5523,
实收资本(或股本)(万元),20480,20480,20480,20480,20480,20480,12800,12800,12800,12800,12800,12800,9600,9600,9600,9600,9600,9600,8650,
资本公积(万元),48479,48479,48479,48479,48479,48479,56159,56159,56159,56159,56159,56159,10916,10916,10916,10916,10916,10916,3764,
减:库存股(万元),5099,5099,2800,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,
盈余公积(万元),4992,4992,4992,4992,4394,4394,4394,4394,3668,3668,3668,3668,2796,2796,2796,1877,1015,161,2578,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,
未分配利润(万元),37381,35014,37229,34451,33732,31196,33398,30477,29728,26989,28289,25142,24558,21852,19734,13194,7506,1834,5487,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),106242,103879,108392,108416,107096,104561,106761,103847,102369,99630,100930,97787,47887,45183,43051,35587,29037,22512,20480,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,69,
所有者权益(或股东权益)合计(万元),106242,103879,108392,108416,107096,104561,106761,103847,102369,99630,100930,97787,47887,45183,43051,35587,29037,22512,20549,
负债和所有者权益(或股东权益)总计(万元),112153,108374,113237,113186,113651,109153,111579,108912,108107,104938,106980,104143,65058,61641,51654,47596,36044,29381,26072,		
